[2025-10-27 19:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:10:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:10:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:11:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:11:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:12:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:12:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:57] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:13:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:13:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:45] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:14:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:14:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:15:35] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:15:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:05] | Tema: kittypaw/reports/health | Datos: {"firmware_version":"1.0.0","filesystem":"OK","wifi_scan":"OK","scale_check":"NOT_IMPLEMENTED"}
[2025-10-28 09:08:05] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:05","payload":{"temperature":-999,"humidity":-999,"light":79,"weight":0}}
[2025-10-28 09:08:10] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:10","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:15] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:15","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:20] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:20","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:25] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:25","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:30] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:30","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:35] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:35","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:40] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:40","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:45] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:45","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:50] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:50","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:08:55] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:08:55","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:00] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:00","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:05] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:05","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:10] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:10","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:15] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:15","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:20] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:20","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:25] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:25","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:30] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:30","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:35] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:35","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:40] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:40","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:45] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:45","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:50] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:50","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:09:55] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:09:55","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:00] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:00","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:05] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:05","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:10] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:10","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:15] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:15","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:20] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:20","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:25] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:25","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:30] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:30","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:35] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:35","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:40] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:40","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:45] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:45","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:50] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:50","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:10:55] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:10:55","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:11:00] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:11:00","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:11:05] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:11:05","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-28 09:11:10] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-28T08:11:10","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
